9.313167980027982296e+00,3.646234562636228471e+00,1.344015540646173124e+00,1.259568278480109349e+01,-7.964462590828410349e+00,-4.337095196759966353e-01,-3.346381179955256968e+00,1.890695820707031460e+00,2.423709744473924843e+00,-9.197188214382884253e-01,5.352013503173053799e+00,7.547442301144059451e-01,2.413359650506117671e+00
8.853529315807564970e+00,3.273366436566899629e-01,-7.334519947910219662e-01,1.394875242849234098e+01,-1.221169633168813995e+01,3.206322474946432521e+00,-6.712509268287040420e+00,4.746178422110759243e+00,-4.701320493909598497e+00,-8.766260163308736253e+00,7.575925031591157932e+00,3.719508642087554051e+00,-2.344452954658685861e+00
8.722446341179848517e+00,-2.181518617430262541e+00,-3.140984047074939056e+00,1.571982682135531029e+01,-1.168352411901926580e+01,1.591963531350876204e+00,-1.271149275344208718e+01,2.081920133889302527e+00,2.150580143887266260e+00,-9.735355810363435225e+00,-3.682775666001733672e+00,-1.782678838155837830e+00,-3.242570417217352396e+00
8.892132498396527751e+00,-6.134743386616906546e-01,1.567552668068362243e+00,1.457400252090482162e+01,-6.050546351262465983e+00,4.290121973320147220e+00,-1.385914182720510546e+01,-4.766703671987872148e+00,-6.413365716188939025e+00,-4.781025425620515357e+00,7.969344369521789595e+00,4.750884517712219868e+00,-3.384395688206277786e+00
1.042612312264106222e+01,-1.200687465588629266e+01,-6.290054563383979946e-01,1.184304688023503616e+01,-9.833589414326869615e+00,7.539565940085013018e+00,-1.420393355809765268e+01,1.462308075378909278e+00,-9.811705625758937899e+00,-7.697978038912160759e-02,-3.048534530189182856e+00,-1.360033268178213683e+00,-4.924794954170864436e+00
1.394173962445309023e+01,1.676067982640600107e+01,8.337532781957234462e+00,7.200598574774462968e+00,-2.848718588290776310e+01,-8.996075061196036060e+00,-2.212373562417502626e+01,-1.094628079077820182e+01,-6.595012398947879717e+00,-8.171830612656300730e+00,7.300778865664032224e+00,-7.738743775311122342e+00,-4.310547636217489931e+00
1.740843552384484738e+01,4.507635020419173522e+00,8.448904629500416874e+00,-3.574824056441764153e+00,-4.372016059264006316e+01,-7.143003226869358180e+00,-6.503855524708430202e+00,-3.836129814269467975e+00,9.993719010773000733e+00,-2.722271164211795380e+00,-7.302826560231132191e+00,-1.365444884985263307e+01,-1.335293071420473154e+01
1.734365111300080642e+01,8.411615373231645876e+00,-5.419220545097520159e+00,1.580762749094061503e-01,-2.469269466900441046e+01,-1.555863679741395345e+01,5.525900587613522680e-02,3.402322264302246158e+00,4.886773292566698679e+00,-6.335966509459226792e+00,-8.629418921280231913e+00,-1.647668132133301100e+01,-1.217022163904595544e+01
1.575226553642740157e+01,8.568552443955892883e+00,-5.016224639172302879e+00,-4.208152154068376838e+00,-3.765642622255965222e+01,-2.638442422296212797e+01,6.910398182477821116e+00,-4.986873037355801230e-01,-7.728063809909694548e+00,1.448528280656262446e+01,3.601577722156743544e+00,-1.894098737774257657e+01,5.679987084199431990e+00
1.612897889281547137e+01,1.469996143912001862e+01,-9.233400484089800964e-01,-1.375094869730457070e+01,-2.755394044783757224e+01,-1.971057673285924494e+01,-1.678173401540648868e+01,1.316744233483835735e+01,9.568970211898978340e-01,1.856612458795444232e+00,1.171569481452963402e+01,-1.849380787541447901e+01,-1.746531282244605299e+00
1.533710795237024094e+01,1.086799546332420086e+01,-1.181004891975933058e+00,-4.878969894453160094e+00,-1.522223974047322592e+01,-1.662581932240449945e+01,-1.305517373510373424e+01,8.745027231780028387e+00,-2.224860064914128799e+00,-1.062165553092841286e+01,-1.562629946525791569e+00,-9.137210617642919530e+00,-1.574035682621322962e+01
1.550862162242607134e+01,1.422029999285113178e+01,-4.118725510415551128e+00,7.579884616357754901e+00,-2.082674042056662600e+01,-2.670852881173180648e+00,-2.358321704881386438e+01,-1.023393003073061580e+00,7.446677766368693163e+00,-1.866006680672624318e+00,-7.173456114968814745e+00,-9.378305921529738853e+00,-1.497337101743547549e+01
1.644937038810879315e+01,1.133867041769413397e+01,4.722890868157488597e+00,-1.162863320541694945e+00,-2.762043677088692917e+01,-9.827751687811280945e+00,-1.662057968812564113e+01,-1.015954973235507453e+01,1.094963380387138763e+01,-3.936535059145712001e+00,-4.948834770261318461e+00,-1.274603053663132890e+01,-1.189999827769879026e+01
1.595255513293064809e+01,1.432491934235352460e+01,-3.798705368571297925e+00,-5.920579714915288339e-01,-3.288103388751274991e+01,-1.277933235859478422e+01,-2.411664245231141201e+00,-4.028310000660808576e+00,2.957751854442495443e+00,-8.385655689785684430e+00,9.999039516843647446e-01,-1.878649073082834065e+01,-5.568631269185424060e+00
1.483677591970088372e+01,7.503441546719411548e+00,-4.344525084283051619e+00,-1.082214406368834680e+01,-1.729490237011512122e+01,-2.624672834611044436e+01,-2.294370517784058094e+00,1.263713690019912583e+01,1.080656599199193835e+01,-1.043380644737221807e+00,3.171452713240174859e+00,-1.473219407166201300e+01,-1.314485879065383678e+01
1.653932722899683938e+01,6.423166915428418555e+00,-1.704564498285964547e+01,-1.151142256684410903e+01,-2.464002986551217944e+01,-1.527535365008474599e+01,1.396287989568192067e+01,1.190729134368706355e+01,-1.560604951628040693e+00,-4.036862232058669342e+00,-8.986661551147401283e+00,-8.139276930208376726e+00,-5.082693494711729265e+00
1.610222035962672393e+01,6.334222314006097143e+00,-5.968401729102143172e+00,-2.731073202490858165e+00,-3.061305782139911003e+01,-1.762279587479867971e+01,2.660846595612205601e+00,4.000656287670158129e+00,7.942434510863336072e+00,6.075874637615796381e+00,-8.098309285823733106e+00,-7.177905165345621619e+00,-1.418076249982958359e+01
1.353902842480975721e+01,9.208180074988902675e+00,-4.594815596611126374e+00,-4.237290231476953828e+00,-1.563286300952669627e+01,-7.920219753665622697e+00,-1.495701322457411031e+01,7.393361784902712230e+00,2.967867936901455561e+00,4.877768278807123714e+00,-2.406542670470184664e+00,-5.751236781465723702e+00,-1.010611992717489649e+01
1.464484264748490006e+01,9.812291337459811302e+00,-1.008864042561471486e+01,-8.908882762257656296e+00,-8.633275864544430078e+00,-1.377195486425677906e+01,-9.119434955997311576e+00,-1.752425227153027620e+00,5.818300478188482394e+00,-1.085398044561862996e+01,-5.251453664929785603e+00,-7.305405596559808146e+00,-2.386350149626853323e+00
1.637122388121272465e+01,1.373552232126371031e+01,-1.511382365812347217e+01,-1.320637854916927445e+01,-2.040391750944544569e+01,-8.606361989279241342e+00,-2.044106314337664543e+01,5.797575662044150313e+00,6.478291043897768553e+00,-7.880094515722749549e+00,-1.738830054072932896e+01,2.664422248619960243e+00,-4.244410074153919799e-01
1.593675014591062755e+01,1.810723698886543431e+01,-1.511444371473117165e+01,-1.001408626454092010e+00,-2.397709341170303787e+01,-2.037104713044852389e+01,-8.477427232393441869e+00,5.747575205693286060e-01,5.640127578681132015e+00,-8.238921095424361241e+00,-1.714542477000483700e+01,-1.092837544739260869e+00,-3.346311228700352469e+00
1.462961623783357545e+01,1.383545626903813819e+01,-4.058336400890042578e-02,-1.383996431510041170e+01,-1.222524696084014550e+01,-2.740686179030504732e+01,-1.209072222732950230e+01,-1.904276545354919081e+00,1.415990979129445471e+01,2.415512393047528905e-01,-7.751530061543725481e+00,-7.204118924689166370e+00,-1.019731792462789777e+01
1.590184097580543288e+01,1.709378304153662853e+01,-1.122284605115456735e+01,-1.777112240616801486e+01,-1.682281399120614651e+01,-1.800892370361933814e+01,-1.053533709721561884e+01,1.381470234761018823e+01,2.154371131080646862e+01,-8.306284762384583686e+00,-1.653077013368150361e+01,-3.324441267475224948e-01,-1.200354046277016273e+01
1.251249991921268112e+01,1.527260759375950405e+00,4.655822120427926869e+00,-8.344411361183331266e+00,1.805663122813309984e+00,-2.642221626435596704e+01,-1.581762971881196966e+00,8.000396233880303853e+00,6.772415261394154840e+00,-5.318489638939904118e+00,-8.999581954596508337e-01,-8.300206095478555923e+00,-8.503584970611203886e+00
1.060575685934407097e+01,-1.035050500343191260e+01,-6.304722570024238415e+00,5.420024037614108003e+00,-8.713568029952700300e+00,-8.913572895844303901e+00,1.159540880268643015e+01,6.728072373936726074e-03,-7.913751932004475798e+00,6.328977127258489155e+00,-8.401652328645283774e+00,-9.250412357885835490e+00,-6.670159133510910721e+00
9.870252960388990360e+00,-6.613703184907073762e+00,-1.322141078204073228e+00,1.101922793732847516e+01,-1.547286010601174588e+01,-4.198016502199898525e+00,4.338396356236524642e-01,-1.604230492127108221e+00,-4.203481441359006254e+00,6.546147117291821083e+00,6.322676882833268008e-01,-3.433732834819378521e+00,-2.866984099794745777e+00
1.308624606251284028e+01,1.385632436669292922e+01,1.021645112348557705e+00,1.298151682962618514e+00,-2.272521213041997612e+01,-1.832103880864060841e+01,-8.533576155089791726e+00,-1.986488724519464011e-01,-1.358063614100310845e+00,-7.270358554411987306e+00,3.812265339656666807e+00,-7.356615620906388209e+00,-4.953400443824596877e+00
1.535241846776584573e+01,1.508476095019461205e+01,-9.017197414434287239e+00,1.546397904989932925e+01,-2.256078115647491700e+01,-2.823015433947282204e+01,-8.464257291501175118e+00,-1.786650929534506327e+00,-6.639975042430255492e+00,-2.517886810027732736e+00,-4.978472853473345339e+00,-7.900815738032124891e+00,-4.735933248042243804e+00
1.633693521166852136e+01,-7.410089430295072610e-01,3.801552413466336322e+00,3.962294704987070038e+00,-4.134801186661744055e+01,-1.876921580426627045e+01,-7.144525409363201796e+00,-1.248599188440342678e+00,-7.914318026206459855e+00,1.441059734911564938e+01,-5.800016721587709867e+00,-1.084241336444670623e+01,-1.095230938473446436e+01
1.388168187228355066e+01,-1.321496458089273851e+01,2.107756553146299083e+01,-1.031549065088216111e+01,-3.014178375930798026e+01,-1.685261764621993308e+01,-3.703795558444802793e+00,1.083681493875535118e+01,-8.855117883995816896e+00,2.232985185172698195e+01,-3.437062486414963924e+00,-6.013820633863619092e-01,-1.765389251158395822e+01
1.687654229974748787e+01,1.201192792178485824e+01,-2.471199765972162155e+01,-4.631433206429092841e+00,-2.221021758193991857e+01,-1.083010478985657166e+01,1.505414000237500716e+00,1.261641495080351127e+01,2.213270297344684945e+00,-2.657024991202016295e+01,2.761002615018727790e-01,8.861624121880846694e-01,-2.374908462082569471e+01
1.406777982089592172e+01,6.818190359435502224e+00,-1.610234690875442709e+01,-3.023604818850304451e-02,-2.450487778272911399e+01,-9.323090405441694983e+00,-9.018324510035760966e+00,1.307671169578738990e+01,-1.144521357306249376e+00,-2.096742194945535598e+00,1.012509972390064350e+00,-5.319553117910410300e+00,-1.602960166505553374e+01
1.682645463502279526e+01,3.040517861127998156e+00,1.496289101731095883e+01,7.327976626430989349e+00,-4.414923485335685882e+01,-4.819938644905275460e+00,-6.953359832265576301e+00,-2.317765786239489145e+01,1.433363140937496460e+01,-2.607807951830366289e+00,-9.959233263285552917e-01,-8.061961148918383557e+00,-6.317062583712974799e+00
1.648705919238424400e+01,8.056670061439836772e+00,6.338270009092911828e+00,8.113892033575803353e+00,-3.740200719274746888e+01,-1.320141165023013663e+01,-3.199604596542576118e+00,-1.810184906085316925e+01,1.157933567067546399e+01,5.380595322182256446e+00,-1.535288388894870515e+00,-1.561171802831180067e+01,-9.618061063880833927e+00
1.687967961464214284e+01,1.676546651688262202e+01,-1.481551140315903048e+01,-1.375703492259402871e+01,-1.955260840921114252e+01,-7.185292643597681383e+00,-3.118075993233932763e+01,-1.567673065694336465e+01,1.673322672517098297e+01,8.430977519447631963e+00,-5.980859927158557632e+00,-1.391741047951453147e+01,-1.647204209930722030e+01
1.418246456334160222e+01,-2.083902999876181550e+00,3.255243048866836464e+00,-1.211974853495940785e+01,-2.422492081670577235e+01,-1.466391807625643651e+01,-1.258220381710581925e+01,1.304790857145411209e+00,1.496197451217050833e+01,9.508058588350762008e+00,-5.317346739690659518e+00,-4.000127524121936062e+00,-1.265447538299514640e+01
1.545679239773415681e+01,7.696661975347168116e+00,4.351621112259348223e+00,8.911344687567870793e+00,-4.062960655900585749e+01,-1.776629811873937470e+01,6.225365754623738646e+00,-1.815806995822071812e+01,2.317823791425815738e+00,7.728828115906922314e+00,-1.543507788727290375e+01,-8.135136341376293601e+00,-1.544197286388607360e+01
1.487781762093216997e+01,7.614005657627529011e+00,5.155534478928850639e+00,6.487218498129326605e+00,-3.504007336075989087e+01,-1.568304559840756163e+01,1.027265348990581639e+00,-1.467837485955910459e+01,2.877458174908595456e+00,1.708132262922167577e+00,-1.460397146000992841e+01,-9.306811456017660689e+00,-1.262571782721225055e+01
1.450473232600419671e+01,6.306373045218689022e+00,-1.190375766859428097e+01,1.290712895645393710e+00,-3.462746923925362807e+01,-1.986499205154952463e+01,6.896167350953571251e+00,2.256307246089179319e+00,3.467739237246557860e+00,4.183995789581046232e+00,-1.001635729014942378e+01,-1.196822963577595722e+01,-1.328359535060818608e+01
1.615081588098075827e+01,1.311536437820228507e+01,-1.085194613322631874e+01,-3.891233748581230500e+00,-2.076260715776703947e+01,-8.447013891709012512e+00,-3.336411009016308782e+01,-1.913848977991501998e+00,-4.309721680396061849e+00,3.723636422910129529e+00,-8.138786770440892937e+00,-1.211961995151131255e+01,-3.850474468948954954e+00
1.488723372894790486e+01,8.223779592568257968e+00,-6.809923807627082049e+00,-9.514742623951461198e+00,-9.897500541070050062e+00,-1.751123335362178679e+01,-8.566287279124599863e+00,-2.310208161929961701e+00,8.836599203341952702e-01,-1.225418053519480033e+01,-3.691926798824498590e+00,-8.305904281505673836e+00,-5.163176580271705340e+00
1.621352413800117276e+01,1.477436069367256266e+01,-1.786133806100173871e+01,-1.605615436060089962e+01,-1.665081817756622939e+01,-1.212101939385628846e+01,-1.739034392295151932e+01,9.342454223181299255e+00,4.710709853768899613e+00,-1.257671714077604008e+01,-9.297241068791484153e+00,-3.597977703805064209e+00,-1.357443011361169349e-01
1.407315106660998261e+01,1.317940183253752728e+01,-2.158900444825546927e+01,-1.266460235447620164e+01,-1.348659244865811502e+01,1.435113587554078363e+00,-7.700471713432276211e+00,7.647105258715190423e+00,3.157312348800915824e+00,-2.248233541732504293e+01,-7.058946635853723173e+00,-1.123537957031191636e+00,-1.088405670832635952e+00
1.092947348443274080e+01,-8.071861437610182932e+00,-7.633756962614902442e+00,3.041773937626782498e+00,-1.881290549977613225e+01,-6.100140457492108759e+00,1.222881133298079881e+01,9.738050299018695455e+00,-8.488120788414155626e+00,2.869413129393004969e+00,-5.359304827224850243e+00,-7.715769517314574166e+00,6.567275140858409799e+00
1.229691826038749447e+01,-2.958254513210739067e-01,-7.130151047137588627e+00,6.593013835085282714e+00,-1.771403385336090253e+01,-3.042979004600947501e+00,6.674281816406600676e+00,5.330801185833864864e+00,-1.079793568593291475e+01,1.120216065545242223e+01,-6.117105004366020005e+00,-7.402625415764579664e+00,-4.176491640859440579e+00
1.649008583759416169e+01,1.297647380671929618e+01,-4.181104288943076064e+00,6.414722651291163480e+00,-3.891847907941218665e+01,-1.822986930896925628e+01,-1.693688688436874656e+01,1.223561160676163162e+01,-1.519199008855450472e+01,-5.308882456573939201e+00,3.164916674054147006e+00,-1.063911577275414011e+01,-1.342807336968055765e+00
1.693884891591079978e+01,4.285710998688828433e+00,-7.382037560398636344e+00,-3.854499060193367743e+00,-3.181730294331844178e+01,-1.420987909290623996e+01,4.839635714507536240e-02,1.182378714558747657e+00,-1.630342690484872037e+01,3.565404346423033832e+00,-3.647395724253744476e+00,-1.449937290756960806e+01,4.598128456197129843e+00
1.448958184411037564e+01,7.037520088339680235e+00,-1.645123026610911410e+01,-9.943897942524090539e+00,-2.543389714512374766e+01,4.878151009477269540e-01,-6.590851231704341728e+00,5.629670872568858009e+00,-1.369100500305792423e+01,-8.499159806140864859e+00,1.399220303696723455e+00,-3.708391303113883541e+00,-4.743400794078683980e+00
1.617977347850220582e+01,1.385550374353093872e+01,9.380540312043100570e+00,-4.487631610945568283e+00,-4.338839922259560922e+01,-2.127080791338787247e+00,-1.787293837734452850e+01,-7.779030655919796367e+00,7.985800597118803523e+00,-5.664841426605959462e+00,2.029583127694868594e+00,-1.021721759341233771e+01,-9.403249330897089919e+00
1.619305046644343804e+01,5.070217043114538136e+00,-5.376889078849951709e+00,-7.265146331453083972e-01,-3.010288910866486489e+01,-1.654826131331067174e+01,-9.380668810444836581e+00,1.281448827770292631e+01,-1.670771320533187421e+01,6.459392267237071827e+00,-8.820918032400898667e+00,-1.309647050317959049e+01,-1.053765667587916077e+01
1.457318460710662045e+01,5.685106790359585993e+00,-1.016517894701902947e+01,-4.664060018143989517e+00,-2.525953063444253033e+01,-1.033468671673358230e+01,-9.346548859832440215e+00,1.403577598171652063e+01,-1.867749346366339225e+01,1.811605920476672127e+00,-1.088884179717669554e+01,-1.159681057003220950e+01,-1.053247361935839699e+01
1.501145177198647929e+01,1.051212908546092528e+01,-2.346722472393709236e+00,-1.895498020797999006e+00,-3.293140915644384137e+01,-9.429309039032562012e+00,-1.965630893856767036e+00,-1.145250583480680895e+01,4.304742833721896922e+00,-2.662762611842449889e+00,-1.024083914636358195e+01,5.858572542568044605e-01,-1.647290575408784008e+01
1.584601859919377453e+01,1.390297133449546685e+01,-2.585325058132305731e+00,2.792711824583926083e-01,-3.552961094888714655e+01,-1.065608759520151771e+01,-1.661439566116369093e+01,-1.243950398489358911e+01,2.818530211003499986e+00,3.070230012964022759e+00,-1.498381291305877161e+00,-8.755409534237299951e+00,-1.839739588347477905e+01
1.497783625217845405e+01,1.063634600289712040e+01,2.206557598665802367e+00,-4.213891228126531163e-01,-2.913365094935501531e+01,-1.052526770710110071e+01,-2.886608678521347215e+01,2.536156125195986988e+00,-4.468139867137218779e+00,2.430918046808463462e+00,-5.785486150141999628e-01,-6.226832465249420245e+00,-1.009685049606296658e+01
1.548865757145012623e+01,1.165758712484473314e+01,5.579049623909703826e+00,8.391489043678660664e+00,-3.614737666841718067e+01,-2.389060820074650948e+01,-7.212660207475397378e+00,-1.662920895404204913e+01,3.360002850832537913e+00,9.973546272812532365e+00,-3.771653730792609682e+00,-2.615610302572553447e+00,-6.127026254278912454e+00
1.646647967978115545e+01,6.818508494516095197e+00,1.897037531365214635e-01,1.492549474757222994e+00,-3.903625743061088826e+01,-1.309496985686068626e+01,6.673045335202143491e-01,-1.534536056791834291e+01,8.016084874088837964e-01,6.695501327682660708e+00,-3.887774120531306554e+00,-8.003491692627905607e+00,-7.943451468633167423e+00
1.607935905540341537e+01,1.175299960104100450e+01,-3.860951845341169530e+00,2.613328893364064154e+00,-3.268271096571097445e+01,-1.311973155225619792e+01,-2.248018242499135866e+01,2.892466297584736168e+00,-9.907093147744474138e+00,-2.453867734990619720e+00,9.506988566128368845e+00,-1.164876543543848975e+01,-1.689680968160782504e+00
1.565820607418550736e+01,1.101909018511081761e+01,5.224372695677375056e+00,-3.406268222241986887e+00,-3.298816069942773055e+01,-1.497866413979167000e+01,-2.966811902844946403e+01,-1.386592716966605643e+01,-5.923510057071364798e+00,-4.789685824689000171e+00,5.704447502864012698e+00,7.159561805267724566e-01,-5.002129613927867702e+00
1.546145303828801332e+01,9.933224315315973385e+00,-1.190227367996357977e+01,-3.001258820462624044e+00,-2.206902742455854138e+01,-1.152422786281591804e+01,-2.477045761798903456e+00,1.439448340151209571e+01,-5.998488168978355795e+00,2.253733389297842393e+00,1.312918130512601422e+00,-2.078363992860088061e+01,4.281462743707826313e+00
1.562604516651126829e+01,9.962755381011737299e+00,-1.914846889525227525e+01,-1.061381519591476774e+01,-1.568080995287784418e+01,-2.059008483507760445e-01,-1.960816686639269690e+01,8.868007097417061502e+00,-2.859894855576267769e+00,-3.590848423389134236e+00,-1.057047506913172263e+01,2.968607035515347103e+00,-5.012288620821622187e-01
1.422066832692787841e+01,8.203044533342067623e+00,-1.245809345436509297e+01,-6.220199420531762335e-01,-3.011534885483819224e+01,-1.033929374412783986e+01,-1.212910488785329299e+01,1.517563617595303072e+01,6.339926238890434718e+00,1.976629718746811148e+00,-7.820712662462145914e-01,-6.066737449189562703e+00,-5.711699815864059282e+00
1.273615551360238207e+01,7.045143710002924609e-01,-9.060826194066713413e+00,8.606323433995229921e-01,-3.051247602776921397e+01,-6.177313428373751414e+00,-1.459424870304969168e+01,1.585306271048671078e+01,4.791425334648115708e+00,8.575279061472722120e+00,-2.812477488136164272e+00,-9.345505683749424364e+00,-8.916866528099589573e+00
1.330593410269916355e+01,1.017140008582096655e+01,-1.243834041283950809e+00,-1.001958945167160842e+01,-2.097130613916020536e+01,-6.299383752063744346e+00,-2.537636318005873193e+01,-3.144790420138489306e+00,9.630549843154547318e+00,8.476981689944249609e+00,-2.141828569787833203e+00,-7.749204677114065021e+00,-6.311508544825078282e+00
1.446144217575066371e+01,8.910282145344618598e+00,7.456315382472788578e+00,-1.455737775049310789e+00,-2.993462262326742973e+01,-1.389478680541566469e+01,-1.654575860295014422e+01,-4.366266265244152400e+00,2.429686872583610935e+00,1.310538073413352578e+01,-1.051324864968275108e+01,2.221420605430965534e+00,-1.501597554641763566e+01
1.090559167513603533e+01,-2.488076075270438670e-01,6.381292141774394189e+00,-2.557418866058562390e+00,-1.735419109130733162e+01,-1.018890015163649387e+01,-9.825398447723427964e+00,2.765219731796737079e+00,-3.757011056294040419e+00,1.158571087569492164e+01,-1.090051199561849238e+01,-3.945564349056059239e+00,-2.232931326416131412e+01
9.346549455500390735e+00,-3.215887765257255282e+00,1.577860154290263495e+00,2.312653670022891017e+00,-1.498684377022443037e+01,-2.559442708917116338e+00,-1.404549400759250766e+01,-6.039190503416484550e-03,-5.731311470855075640e+00,2.551315753379089557e+00,-8.770264364236672605e-02,3.313814012049836943e+00,-4.377216125079915976e+00
1.032847659390416162e+01,-7.751793347272159629e+00,1.095277905458839518e+00,-2.993510783095373551e+00,-2.233685349001879317e+01,2.910778057879507941e+00,4.334270162113296188e-02,4.562215077314401235e+00,-4.195375281129817502e+00,-2.219317471600263492e+00,8.460939738314995351e-01,3.307375635345825682e+00,-3.975266068966426758e+00
1.020722630528591246e+01,7.176088679103492796e-01,1.988375424303862049e+00,5.057525805495477478e-01,-2.561761601535415522e+01,-4.156711970525451605e+00,-1.045390240610770327e+01,-7.240204241429420762e+00,6.039264624451927688e+00,-4.066635427272021985e+00,4.913182288675669085e+00,-2.296449899262995586e-01,-6.423705287144554354e+00
1.649543159697964612e+01,1.002850721119283861e+01,6.619508010523595942e+00,3.611371385449150817e-01,-4.111577448084233311e+01,-9.296252636346187259e+00,-5.448543018393578130e+00,-1.726068949403090258e+01,8.337719266882901437e+00,-6.920249207737867003e+00,3.310300638043913057e+00,-1.569356538194782047e+01,-4.643751952155871443e+00
1.658173037096378621e+01,1.129016851172686131e+01,1.078083445118614314e+01,6.203478481540578571e+00,-2.837953646589714651e+01,-1.444139122232913763e+01,-8.923905323136656520e+00,-1.898588808813931905e+01,-1.911452998508190504e+00,-8.665127373904068619e+00,-2.331802556343987032e+00,-1.035781589328117569e+01,-7.793263726918870482e+00
1.615037612662843358e+01,1.279643678049070843e+01,-3.116595225196382657e+00,-4.244354654259822612e-01,-1.289788015341183502e+01,-1.112534079094870698e+01,-2.736537076846872196e+01,-9.744963680280127605e+00,1.127062222231938371e+01,5.507541254530444519e+00,-2.080189563899370597e+00,-1.033206360317578110e+01,-1.540833702584665410e+01
1.340634163831627212e+01,1.337598750007924053e+00,3.168239120855764313e+00,-3.590855511872530936e+00,-9.905016860259832967e+00,-5.394920890512527656e+00,-5.028501313138252549e+00,-6.617165626983630977e-01,-6.240734981572743756e+00,-8.160866881197813782e+00,-9.216650238896084701e+00,-4.438142639346588147e+00,-6.664262278572156362e+00
1.601931412624276518e+01,4.301945612797982044e+00,1.126869061336674882e+01,4.950116768547058732e-01,-3.946140901756609054e+01,-8.798142099162326701e+00,-1.283969299679921505e+01,-1.906791110840945791e+01,9.584278408248732006e+00,-1.450943073062407329e+01,1.343503195016402030e+00,2.944279240700035591e-02,-1.807262820237979239e+00
1.368884105022848274e+01,-2.058129043034873096e+00,1.015754801998260781e+01,-6.259427941975274301e+00,-2.033202571177713125e+01,-1.958236252905600949e+01,-8.839611495412746933e+00,-1.540251620411175137e+00,-1.983128311166767688e+01,-1.979150317519215996e+00,-1.563753765627055259e+00,-5.977830299484345744e+00,-8.925388790603816958e+00
1.540797314311398303e+01,9.296683642921600210e+00,6.373367682187024208e+00,6.777122191398010642e+00,-3.508640441972274715e+01,-1.496207213208654707e+01,-1.317684693307913157e+01,-1.553397712626001947e+01,-7.893936600262556169e+00,-4.069045629183261958e+00,-7.402564445513207581e+00,2.721687523022023214e+00,-5.268928884966226356e+00
1.499980281623264489e+01,6.578016277871849837e+00,-6.136477644797295738e+00,4.575284913728019931e-01,-3.541166450102397789e+01,-2.829873067909876738e+01,-2.615012873322962950e+00,-4.195444497639516435e+00,-1.142226813511036942e+00,2.991185361631820694e+00,-9.941843399653647495e+00,-2.037288381515185876e+00,-2.300834340023068947e+01
1.643876391907013712e+01,5.423428166117677307e+00,1.809343090119982378e+01,7.007922193217090090e+00,-4.454948415276263063e+01,-1.200990976003135025e+01,-1.809477581007286418e+01,-2.806627907954130663e+01,1.161501694367446902e+01,-1.499481167740283460e+01,1.139573310753362989e+01,1.032125439745370743e+00,-3.483774924382954108e+00
1.543572130394899489e+01,1.352967013437804411e+01,9.335060515028066774e+00,-3.650283864707307924e+00,-3.368835573198200706e+01,-4.745900427744920158e+00,-2.108018649495119590e+01,-1.897557633683220857e+01,4.407663618439667808e+00,-1.265602488210357279e+01,5.102456154294382706e+00,-5.003630494878517077e+00,-4.181108733310930248e+00
